customer_id,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_probability,tenure_group
3727-OVPRY,Male,0,Yes,Yes,66,One year,Yes,Credit card (automatic),25.7,1714.55,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.021486251712569678,48+ months (Loyal)
8807-OPMBM,Female,0,Yes,Yes,55,Two year,Yes,Credit card (automatic),25.65,1388.0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.01666844008802866,48+ months (Loyal)
8634-CILSZ,Male,0,No,No,69,One year,Yes,Bank transfer (automatic),104.7,7220.35,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0.355920422483589,48+ months (Loyal)
6171-ZTVYB,Male,0,Yes,No,43,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0.15178529279839217,25-48 months
5995-WWKKG,Female,0,No,No,37,One year,Yes,Electronic check,19.8,695.05,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.10750470939264689,25-48 months
2931-FSOHN,Male,1,No,No,13,Month-to-month,Yes,Electronic check,59.9,788.35,No,Yes,No,DSL,No,Yes,No,No,Yes,No,0.7252583072972688,13-24 months
1099-GODLO,Female,0,Yes,Yes,1,Two year,No,Mailed check,20.35,20.35,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.11074211453545907,0-12 months (New)
2446-BEGGB,Female,1,No,No,6,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0.9179178497942222,0-12 months (New)
5066-GFJMM,Female,0,Yes,No,3,Month-to-month,Yes,Mailed check,19.9,45.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.43708310272842255,0-12 months (New)
6956-SMUCM,Female,0,No,No,3,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0.7950033010042714,0-12 months (New)
3407-QGWLG,Male,0,No,Yes,3,Month-to-month,Yes,Mailed check,20.05,75.45,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.4155177914873053,0-12 months (New)
5309-TAIKL,Female,0,No,No,7,Month-to-month,No,Bank transfer (automatic),62.8,418.3,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0.5485806995162943,0-12 months (New)
9330-VOFSZ,Female,0,Yes,No,60,Two year,Yes,Credit card (automatic),110.8,6640.7,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0.21461352269355316,48+ months (Loyal)
4186-ZBUEW,Female,0,No,No,36,One year,Yes,Mailed check,70.7,2511.95,No,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,0.22777108277334962,25-48 months
7956-XQWGU,Male,0,No,No,27,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.21138276453847596,25-48 months
5893-KCLGT,Female,0,No,Yes,72,Two year,Yes,Mailed check,19.75,1567.0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.006166518972562113,48+ months (Loyal)
7328-OWMOM,Female,0,No,Yes,31,One year,No,Credit card (automatic),20.1,589.25,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.06081503056656026,25-48 months
3298-QEICA,Female,0,Yes,Yes,23,Two year,No,Mailed check,34.6,813.45,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,0.08187703231395684,13-24 months
5843-TTHGI,Female,0,No,No,18,Month-to-month,Yes,Mailed check,50.0,892.7,No,Yes,No,DSL,No,No,Yes,No,No,No,0.48606639072882474,13-24 months
2262-SLNVK,Female,0,No,No,1,Month-to-month,No,Electronic check,70.1,70.1,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.8106832897658807,0-12 months (New)
0137-OCGAB,Female,0,No,No,1,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0.8010027573587455,0-12 months (New)
7598-UAASY,Male,0,Yes,No,2,Month-to-month,No,Electronic check,76.4,151.8,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,0.7822709980596718,0-12 months (New)
1428-GTBJJ,Male,0,No,No,11,Month-to-month,Yes,Electronic check,74.55,824.75,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,0.7904583580204732,0-12 months (New)
5150-ITWWB,Male,1,No,No,3,Month-to-month,Yes,Electronic check,94.85,335.75,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.9356934069068987,0-12 months (New)
2253-KPMNB,Female,0,Yes,Yes,69,Two year,No,Bank transfer (automatic),46.25,3121.4,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,0.011453115441464604,48+ months (Loyal)
0464-WJTKO,Female,0,Yes,Yes,72,Two year,No,Bank transfer (automatic),20.1,1460.85,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.004483147275310316,48+ months (Loyal)
8417-GSODA,Male,0,Yes,Yes,28,One year,No,Bank transfer (automatic),92.2,2568.15,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.5709049485976408,25-48 months
1771-OADNZ,Male,1,Yes,No,29,Month-to-month,Yes,Electronic check,95.9,2745.2,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0.8000016909798984,25-48 months
3285-UCQVC,Female,0,No,No,37,Month-to-month,No,Credit card (automatic),28.6,973.55,Yes,No,No phone service,DSL,No,No,No,Yes,No,No,0.2615023417918286,25-48 months
2428-ZMCTB,Male,0,No,No,10,Month-to-month,No,Credit card (automatic),19.75,208.25,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.3076020201057879,0-12 months (New)
3244-CQPHU,Female,1,No,No,72,Two year,Yes,Bank transfer (automatic),110.1,7746.7,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0.17291087794973245,48+ months (Loyal)
3621-CHYVB,Female,0,Yes,No,57,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0.1792991118810505,48+ months (Loyal)
8671-KKKOS,Female,0,Yes,No,46,Month-to-month,No,Electronic check,45.55,2062.15,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,0.2670951329061355,25-48 months
4910-AQFFX,Male,0,Yes,Yes,9,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0.7621946206795464,0-12 months (New)
9360-OMDZZ,Male,0,No,No,24,Month-to-month,Yes,Electronic check,94.1,2322.85,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.8714565894003818,25-48 months
7508-DQAKK,Female,0,No,No,64,Two year,Yes,Credit card (automatic),86.4,5442.05,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.06075771214733068,48+ months (Loyal)
5730-RIITO,Female,1,No,No,43,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,No,No,No phone service,DSL,Yes,Yes,No,No,No,No,0.279042138594103,25-48 months
3420-YJLQT,Female,0,No,No,2,Month-to-month,No,Electronic check,79.55,151.75,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0.8112375130770624,0-12 months (New)
8008-HAWED,Male,0,No,No,14,Month-to-month,Yes,Electronic check,50.75,712.75,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0.8173464469362423,13-24 months
2606-RMDHZ,Male,0,No,No,6,Month-to-month,Yes,Credit card (automatic),30.5,208.7,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,0.6978464870420907,0-12 months (New)
1328-EUZHC,Female,0,Yes,No,18,Two year,No,Mailed check,20.1,370.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.06190957097333709,13-24 months
1078-TDCRN,Female,1,Yes,No,3,Month-to-month,Yes,Electronic check,30.75,82.85,No,No,No phone service,DSL,No,Yes,No,No,No,No,0.8152953434374353,0-12 months (New)
7025-IWFHT,Male,0,No,No,41,One year,Yes,Electronic check,89.55,3729.75,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,0.4473488241435499,25-48 months
9564-KCLHR,Male,0,No,No,1,Month-to-month,No,Mailed check,51.25,51.25,Yes,Yes,No,DSL,No,No,No,Yes,No,No,0.5174857962404132,0-12 months (New)
4983-CCWMC,Male,0,No,No,3,Month-to-month,Yes,Mailed check,69.6,207.4,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.7950270654959793,0-12 months (New)
0363-QJVFX,Male,0,No,No,32,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0.6343046259586288,25-48 months
0289-IVARM,Female,0,No,No,35,Month-to-month,No,Electronic check,60.55,1982.6,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0.23262194772188508,25-48 months
3410-MHHUM,Female,0,Yes,Yes,44,One year,No,Electronic check,94.4,4295.35,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0.4080748535394611,25-48 months
7240-ETPTR,Female,0,Yes,No,9,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0.8415415769818835,0-12 months (New)
9033-EOXWV,Female,0,No,No,12,One year,No,Mailed check,74.05,872.65,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,0.43403946219650225,13-24 months
3308-DGHKL,Male,0,No,No,69,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.009748981039288703,48+ months (Loyal)
9274-CNFMO,Male,1,Yes,No,4,Month-to-month,No,Electronic check,74.95,308.7,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.8538588891257224,0-12 months (New)
6211-WHMYA,Female,1,No,No,64,Month-to-month,Yes,Electronic check,43.85,2751.0,No,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,0.2662506071821865,48+ months (Loyal)
7242-EDTYC,Male,0,No,Yes,44,Two year,No,Bank transfer (automatic),19.55,819.95,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.018617768412847537,25-48 months
5306-BVTKJ,Male,0,Yes,Yes,48,One year,Yes,Credit card (automatic),55.8,2651.2,No,Yes,No,DSL,No,Yes,Yes,No,No,No,0.09574425885541007,48+ months (Loyal)
9364-YKUVW,Male,0,No,No,15,Month-to-month,Yes,Mailed check,19.8,309.4,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.3233420653075342,13-24 months
3247-MHJKM,Male,0,No,No,1,Month-to-month,No,Mailed check,20.2,20.2,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.3993404328924173,0-12 months (New)
7967-HYCDE,Male,0,No,No,8,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.7158426663163654,0-12 months (New)
5692-ICXLW,Male,1,No,No,31,Month-to-month,Yes,Electronic check,90.7,2845.15,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0.8069829396890257,25-48 months
5453-YBTWV,Male,0,Yes,Yes,70,Two year,Yes,Credit card (automatic),101.1,6994.8,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0.06070432460056986,48+ months (Loyal)
0188-GWFLE,Male,0,No,No,2,Month-to-month,No,Mailed check,20.05,33.7,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.38847055651346535,0-12 months (New)
0208-BPQEJ,Female,0,Yes,Yes,12,Month-to-month,No,Bank transfer (automatic),19.4,198.1,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.25273936089729054,13-24 months
7005-CCBKV,Male,0,No,No,6,Month-to-month,Yes,Electronic check,84.4,556.35,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,0.8538822566253458,0-12 months (New)
4450-DLLMH,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),71.3,157.75,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.7953110716893518,0-12 months (New)
8200-LGKSR,Male,0,Yes,No,71,Two year,No,Electronic check,83.2,6126.1,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,0.059839979716473896,48+ months (Loyal)
3208-YPIOE,Male,0,No,No,39,Month-to-month,No,Electronic check,75.25,3017.65,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.6154468232465382,25-48 months
7995-ZHHNZ,Male,0,Yes,No,42,One year,No,Credit card (automatic),56.1,2386.85,No,Yes,Yes,DSL,Yes,No,No,No,No,No,0.10915093910960753,25-48 months
4256-ZWTZI,Female,0,No,Yes,5,Month-to-month,Yes,Mailed check,51.0,286.8,No,Yes,No,DSL,No,No,No,Yes,No,No,0.5128495250642201,0-12 months (New)
2277-VWCNI,Female,1,No,No,4,Month-to-month,No,Mailed check,48.75,179.85,No,Yes,Yes,DSL,No,No,No,No,No,No,0.6700833082018688,0-12 months (New)
9039-RBEEE,Male,0,No,No,39,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,0.2889535361465736,25-48 months
3714-XPXBW,Female,0,No,No,37,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0.2897142609942901,25-48 months
1455-UGQVH,Male,0,Yes,No,10,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0.8991132706909705,0-12 months (New)
4884-TVUQF,Female,1,No,No,57,Two year,No,Credit card (automatic),101.3,5779.6,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,0.1302126905075512,48+ months (Loyal)
5871-DGTXZ,Male,0,No,No,32,One year,No,Mailed check,19.8,607.7,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.07027612821000459,25-48 months
1541-ETJZO,Male,0,No,No,1,Month-to-month,No,Mailed check,62.05,62.05,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,0.5417409411815306,0-12 months (New)
1319-YLZJG,Male,0,Yes,No,12,Month-to-month,Yes,Electronic check,84.6,959.9,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,0.6834938283283503,13-24 months
4713-LZDRV,Female,1,No,No,2,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,0.904207260754043,0-12 months (New)
3797-FKOGQ,Male,0,No,Yes,11,Month-to-month,No,Electronic check,86.2,893.2,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.80340166159037,0-12 months (New)
2851-STERV,Male,1,No,No,35,One year,Yes,Electronic check,73.0,2471.25,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,0.42454276203454827,25-48 months
2275-RBYQS,Female,0,No,No,1,Month-to-month,Yes,Mailed check,45.4,45.4,No,Yes,No,DSL,No,No,No,No,No,No,0.6661245433215479,0-12 months (New)
2799-TSLAG,Female,0,Yes,Yes,65,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.011975599731928183,48+ months (Loyal)
5088-QZLRL,Male,0,No,No,1,Month-to-month,No,Electronic check,20.65,20.65,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.49717443706016173,0-12 months (New)
5087-SUURX,Female,0,Yes,No,18,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,No,0.7307771937038894,13-24 months
1580-BMCMR,Male,1,No,No,19,Month-to-month,Yes,Electronic check,87.3,1637.3,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,0.7820686716184843,13-24 months
4583-PARNH,Male,1,Yes,No,16,Month-to-month,Yes,Electronic check,91.55,1540.05,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,0.8041806883227117,13-24 months
6338-AVWCY,Male,0,No,No,3,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,No,0.7852737707909526,0-12 months (New)
7110-BDTWG,Female,0,Yes,No,71,Two year,Yes,Electronic check,47.05,3263.6,No,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,0.051752600694330415,48+ months (Loyal)
8573-CGOCC,Male,0,No,No,16,Month-to-month,No,Credit card (automatic),19.75,294.9,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.24753046329784378,13-24 months
5188-HGMLP,Male,1,Yes,No,54,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.4551389150652699,48+ months (Loyal)
6521-YYTYI,Male,0,No,Yes,1,Month-to-month,Yes,Electronic check,93.3,93.3,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.914290197100745,0-12 months (New)
1936-UAFEH,Female,0,No,No,68,Two year,No,Credit card (automatic),110.25,7279.35,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0.10591694486833221,48+ months (Loyal)
0927-CNGRH,Male,0,No,Yes,1,Month-to-month,No,Mailed check,19.55,19.55,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.3622226288965089,0-12 months (New)
3588-WSTTJ,Female,1,No,No,35,Month-to-month,Yes,Electronic check,99.05,3554.6,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0.8109615206852397,25-48 months
4075-WKNIU,Female,0,Yes,Yes,0,Two year,No,Mailed check,73.35,0.0,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,0.21234693474330613,0-12 months (New)
5245-VDBUR,Female,0,Yes,No,52,One year,No,Mailed check,35.45,1958.95,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,0.07140213895102296,48+ months (Loyal)
7517-SAWMO,Female,0,Yes,No,19,Month-to-month,Yes,Electronic check,73.2,1441.1,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,0.6914805039926636,13-24 months
2801-NISEI,Male,0,No,No,24,Month-to-month,No,Electronic check,54.95,1348.5,No,Yes,No,DSL,Yes,No,No,Yes,No,No,0.31935075409818564,25-48 months
9261-WDCAF,Male,0,No,No,3,Month-to-month,No,Mailed check,54.65,189.1,No,Yes,No,DSL,No,No,No,No,No,Yes,0.6424125507649325,0-12 months (New)
5445-UTODQ,Female,0,Yes,No,7,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,0.8510420527202955,0-12 months (New)
0348-SDKOL,Female,0,Yes,No,58,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.5751153999054769,48+ months (Loyal)
4373-MAVJG,Female,0,Yes,Yes,14,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0.75385049920423,13-24 months
5968-HYJRZ,Male,0,Yes,Yes,47,Two year,No,Mailed check,24.55,1160.45,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0181481338305482,25-48 months
7994-UYIVZ,Male,0,Yes,No,8,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.8422412822231622,0-12 months (New)
1658-TJVOA,Female,1,No,No,6,Month-to-month,Yes,Electronic check,74.1,450.9,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,0.8135197732819638,0-12 months (New)
8802-UNOJF,Male,1,No,No,12,Month-to-month,Yes,Mailed check,83.8,1029.75,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,0.687945448788822,13-24 months
5498-TXHLF,Female,0,Yes,Yes,34,Month-to-month,No,Electronic check,87.45,2874.15,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0.6605286961455329,25-48 months
0378-CJKPV,Female,0,Yes,No,72,Two year,No,Credit card (automatic),112.1,7965.95,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.10096522934224611,48+ months (Loyal)
8631-NBHFZ,Male,1,Yes,Yes,66,Two year,No,Credit card (automatic),79.4,5154.6,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0.027198849072110745,48+ months (Loyal)
1767-TGTKO,Female,0,Yes,Yes,8,Month-to-month,Yes,Electronic check,45.45,411.75,No,Yes,No,DSL,No,No,No,No,No,No,0.6442437670795418,0-12 months (New)
7463-IFMQU,Female,0,Yes,No,72,Two year,No,Bank transfer (automatic),20.05,1423.65,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.005304779146915467,48+ months (Loyal)
2748-MYRVK,Female,0,No,No,63,One year,No,Bank transfer (automatic),99.9,6137.0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0.3414771882120014,48+ months (Loyal)
1455-ESIQH,Male,0,No,No,1,Month-to-month,Yes,Electronic check,89.1,89.1,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.9103051672473748,0-12 months (New)
9950-MTGYX,Male,0,Yes,Yes,28,Two year,Yes,Credit card (automatic),20.3,487.95,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.046098808906789905,25-48 months
7975-JMZNT,Male,0,Yes,No,66,Two year,No,Bank transfer (automatic),91.7,6075.9,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.04321486930206511,48+ months (Loyal)
3007-FDPEA,Female,0,No,No,2,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.48406988516668975,0-12 months (New)
1193-RTSLK,Female,0,No,No,38,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,0.41668737380808435,25-48 months
5378-IKEEG,Female,0,No,No,1,Month-to-month,Yes,Electronic check,35.75,35.75,Yes,No,No phone service,DSL,No,No,No,No,Yes,No,0.8604107967754595,0-12 months (New)
2995-UPRYS,Female,1,Yes,No,40,One year,Yes,Credit card (automatic),99.2,4062.2,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0.4820822024038186,25-48 months
0774-RMNUW,Female,0,Yes,Yes,71,Two year,No,Bank transfer (automatic),59.7,4122.65,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,0.024429502490602262,48+ months (Loyal)
